id,text,entities,relations,Comments
5826,"since considerable restraint in resource extraction is expected, yet only moderate restraint is practiced, the resource stock diminishes in a social climate of unjustified optimism.;;","[{'id': 3423, 'label': 'cause', 'start_offset': 74, 'end_offset': 105}, {'id': 3426, 'label': 'effect', 'start_offset': 111, 'end_offset': 125}]","[{'id': 1499, 'from_id': 3423, 'to_id': 3426, 'type': 'Rel_CE'}]",[]
6666,"visual methods are a powerful tool with which to establish trust and openness and can lead to the articulation of tacit knowledge, resulting in invisible nursing practices becoming visible.;;","[{'id': 5650, 'label': 'cause', 'start_offset': 0, 'end_offset': 14}, {'id': 5651, 'label': 'effect', 'start_offset': 49, 'end_offset': 77}, {'id': 5653, 'label': 'effect', 'start_offset': 98, 'end_offset': 129}, {'id': 5654, 'label': 'effect', 'start_offset': 144, 'end_offset': 188}, {'id': 5656, 'label': 'cause', 'start_offset': 98, 'end_offset': 129}]","[{'id': 2553, 'from_id': 5650, 'to_id': 5651, 'type': 'Rel_CE'}, {'id': 2554, 'from_id': 5650, 'to_id': 5653, 'type': 'Rel_CE'}, {'id': 2556, 'from_id': 5656, 'to_id': 5654, 'type': 'Rel_CE'}]",[]
9059,"A test of the difference in these two distributions yields X[] = 34.27,;;","[{'id': 9385, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 73}]",[],[]
9287,"(JEL C92,H41) Several recent theoretical papers suggest that government policies toward privately provided public goods may be completely neutral.;;","[{'id': 9613, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 148}]",[],[]
7444,we formulated the network hypothesis that the importance of the grandchildren in john's life might increase.;;,"[{'id': 7638, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 110}]",[],[]
6327,"moreover, participants who could not double their payoffs were more willing to retaliate than participants who were under constant threat of losing all their payoffs.;;","[{'id': 4749, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 168}]",[],[]
9420,Reaching an agreement to collude has a significant effect on whether collusion occurs.;;,"[{'id': 9746, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 88}]",[],[]
9631,"By similar reasoning, the payoff of player 2 is given by;;","[{'id': 9957, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 58}]",[],[]
6176,"to underestimate the influence a hot, visceral state will have on their preferences and behavior.;;","[{'id': 4341, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 99}]",[],[]
6637,"in other instances, participants were confused about when to submit their responses, and the facilitators had to process multiple chats arriving at one time.;;","[{'id': 5554, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 159}]",[],[]
5911,observing ostracism appears to activate this system and causes personal distress akin to being the target of ostracism.;;,"[{'id': 3628, 'label': 'cause', 'start_offset': 0, 'end_offset': 19}, {'id': 3629, 'label': 'effect', 'start_offset': 62, 'end_offset': 80}]","[{'id': 1598, 'from_id': 3628, 'to_id': 3629, 'type': 'Rel_CE'}]",[]
6349,"thus, extrapolating from the findings of molden and colleagues, they may be inclined to seek reengagement, which might also lead them to behave relatively prosocially.;;","[{'id': 4801, 'label': 'cause', 'start_offset': 76, 'end_offset': 105}, {'id': 4802, 'label': 'effect', 'start_offset': 137, 'end_offset': 166}]","[{'id': 2150, 'from_id': 4801, 'to_id': 4802, 'type': 'Rel_CE'}]",[]
6562,a rir thus renders the whole process more comprehensible for the reader.;;,"[{'id': 5335, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 74}]",[],[]
9362,"One item on the postexperiment questionnaire tested the effectiveness of the voice manipulation: ""The vice president gave my opinions fair consideration before deciding which allocation rule should be used to divide the bonus"" on a 7-point scale (strongly disagree to strongly agree).;;","[{'id': 9688, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 286}]",[],[]
6965,"if the group fails, however, i will send an encouraging message to noncooperative group members to ask them to contribute sufficiently the next time.;;","[{'id': 6470, 'label': 'cause', 'start_offset': 7, 'end_offset': 18}, {'id': 6471, 'label': 'effect', 'start_offset': 29, 'end_offset': 148}]","[{'id': 2936, 'from_id': 6470, 'to_id': 6471, 'type': 'Rel_CE'}]",[]
6143,"it is good to realize that n-person situations may often be as noisy as, or even noisier than, twoperson situations.;;","[{'id': 4261, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 118}]",[],[]
6569,a pdg can be considered a self control paradigm when the game is played over multiple rounds.;;,"[{'id': 5345, 'label': 'cause', 'start_offset': 57, 'end_offset': 92}, {'id': 5346, 'label': 'effect', 'start_offset': 0, 'end_offset': 47}]","[{'id': 2402, 'from_id': 5345, 'to_id': 5346, 'type': 'Rel_CE'}]",[]
6516,"this stance also allowed me to experience these misses more holistically- to feel my body cringe, nausea in my stomach, hotness on my cheeks-without rushing so fast to hide, minimize, or defend.;;","[{'id': 5220, 'label': 'cause', 'start_offset': 5, 'end_offset': 11}, {'id': 5221, 'label': 'effect', 'start_offset': 31, 'end_offset': 72}, {'id': 5222, 'label': 'effect', 'start_offset': 77, 'end_offset': 96}, {'id': 5223, 'label': 'effect', 'start_offset': 98, 'end_offset': 118}, {'id': 5224, 'label': 'effect', 'start_offset': 120, 'end_offset': 172}]","[{'id': 2346, 'from_id': 5220, 'to_id': 5221, 'type': 'Rel_CE'}, {'id': 2347, 'from_id': 5220, 'to_id': 5222, 'type': 'Rel_CE'}, {'id': 2348, 'from_id': 5220, 'to_id': 5223, 'type': 'Rel_CE'}, {'id': 2349, 'from_id': 5220, 'to_id': 5224, 'type': 'Rel_CE'}]",[]
8835,"In Study 3, we turned our attention back to male leaders and examined more complex moderating and mediating relationships.;;","[{'id': 9161, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 124}]",[],[]
5856,"the results show that, except after feedback about collective inefficiency, people were reluctant to support installation of a sanctioning system.;;","[{'id': 8166, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 148}]",[],[]
6588,"although we were warned that moroccan secret police might present themselves as sahrawi to us to give false information, we feel that our cover as tourists was sufficiently successful to make this a reliable method of identification of research subjects.;;","[{'id': 5422, 'label': 'cause', 'start_offset': 137, 'end_offset': 155}, {'id': 5423, 'label': 'effect', 'start_offset': 197, 'end_offset': 253}]","[{'id': 2449, 'from_id': 5422, 'to_id': 5423, 'type': 'Rel_CE'}]",[]
6326,"result 4: in the ppg and pps treatments, the further below the group's average a subject contributed, the more first-order punishment the subject received.;;","[{'id': 8437, 'label': 'cause', 'start_offset': 45, 'end_offset': 100}, {'id': 8438, 'label': 'effect', 'start_offset': 106, 'end_offset': 154}]","[{'id': 3838, 'from_id': 8437, 'to_id': 8438, 'type': 'Rel_CE'}]",[]
6844,"however, it is a testament to how powerful the threat of rejection must be when only the most important of group distinctions can moderate the effects of rejection.;;","[{'id': 6141, 'label': 'effect', 'start_offset': 30, 'end_offset': 74}, {'id': 6143, 'label': 'cause', 'start_offset': 89, 'end_offset': 163}]","[{'id': 2788, 'from_id': 6143, 'to_id': 6141, 'type': 'Rel_CE'}]",[]
7010,"hence, while we readily concur that social exclusion can indeed bruise self-worth, the latter does not seem to trigger the same risk-taking propensity.;;","[{'id': 6589, 'label': 'cause', 'start_offset': 36, 'end_offset': 52}, {'id': 6590, 'label': 'effect', 'start_offset': 64, 'end_offset': 81}]","[{'id': 2983, 'from_id': 6589, 'to_id': 6590, 'type': 'Rel_CE'}]",[]
9364,FIQ. 9. Distribution of Vectors of Response Proportions for Individual Ss in Group M in the Final Block of 25 Trials.;;,"[{'id': 9690, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 119}]",[],[]
6649,a significant characteristic of the linear payoff is that the benefit of the public good to the group exceeds the cost at all levels of provision.;;,"[{'id': 5604, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 148}]",[],[]
8896,"If, in daily life, whether people behave cooperatively is determined at random, there would be no connection.;;","[{'id': 9222, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 111}]",[],[]
7420,"similar to previous research we recoded the items such that higher ratings indicated more need satisfaction and more positive mood, whereas lower ratings reflect more need threat and more negative mood.;;","[{'id': 7587, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 204}]",[],[]
6533,"i noticed that by interview three i started to code less, and coding became more focused in relation to my research questions.;;","[{'id': 5263, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 128}]",[],[]
7472,"in comparison to 8 pessimists, optimists tend to use coping strategies that are more adaptive (scheier et al., 1986).;;","[{'id': 7706, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 119}]",[],[]
7171,"as a result, a researcher needs to understand how their perception and worldview (ontology) of how they believe the research should be conducted (epistemology) could influence their research and the interpretation thereof (vrasidas, 2012).;;","[{'id': 6985, 'label': 'effect', 'start_offset': 166, 'end_offset': 221}, {'id': 6986, 'label': 'cause', 'start_offset': 26, 'end_offset': 144}]","[{'id': 3161, 'from_id': 6986, 'to_id': 6985, 'type': 'Rel_CE'}]",[]
8886,"For this IS, the pictured wheel would be spun N -1 times to determine the ""choices"" of the others in the group, and then the selected person's choice would be added.;;","[{'id': 9212, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 167}]",[],[]
6219,"also, it is important to note that it is inaccurate to assume that participants are by default opposed to the sharing of their data.;;","[{'id': 4463, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 134}]",[],[]
7628,this result suggests that individuals may be motivated not only by the distribution of payoffs but also the intentions of the proposer.;;,"[{'id': 8062, 'label': 'cause', 'start_offset': 71, 'end_offset': 94}, {'id': 8063, 'label': 'cause', 'start_offset': 108, 'end_offset': 134}, {'id': 8064, 'label': 'effect', 'start_offset': 26, 'end_offset': 54}]","[{'id': 3621, 'from_id': 8062, 'to_id': 8064, 'type': 'Rel_CE'}, {'id': 3622, 'from_id': 8063, 'to_id': 8064, 'type': 'Rel_CE'}]",[]
8854,Neither order nor participant sex had any effect on cooperation either as a main effect or in interaction with other variables.;;,"[{'id': 9180, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 129}]",[],[]
6493,"after all, the software does not understand what your data is about and does not know the research questions - it nonetheless remains the researcher's role to interpret and understand the data.;;","[{'id': 5158, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 195}]",[],[]
5773,"the study in a gc will increase the probability that underpinning ntss will hold true, except where the data are used to contest a nts.;;","[{'id': 3283, 'label': 'cause', 'start_offset': 4, 'end_offset': 18}, {'id': 3285, 'label': 'effect', 'start_offset': 36, 'end_offset': 85}]","[{'id': 1430, 'from_id': 3283, 'to_id': 3285, 'type': 'Rel_CE'}]",[]
6518,participating in the focus groups without explicit permission from their parole officers would be a violation of their parole.;;,"[{'id': 5227, 'label': 'effect', 'start_offset': 100, 'end_offset': 125}, {'id': 5228, 'label': 'cause', 'start_offset': 0, 'end_offset': 88}]","[{'id': 2351, 'from_id': 5228, 'to_id': 5227, 'type': 'Rel_CE'}]",[]
7529,ostracised individuals felt significantly more excluded and perceived themselves as having less control during cyberball (see table 1).;;,"[{'id': 8932, 'label': 'cause', 'start_offset': 0, 'end_offset': 10}, {'id': 8933, 'label': 'effect', 'start_offset': 23, 'end_offset': 55}, {'id': 8934, 'label': 'effect', 'start_offset': 91, 'end_offset': 120}]","[{'id': 4118, 'from_id': 8932, 'to_id': 8933, 'type': 'Rel_CE'}, {'id': 4119, 'from_id': 8932, 'to_id': 8934, 'type': 'Rel_CE'}]",[]
8877,We refer to this treatment as PGG+PN. 15;;,"[{'id': 9203, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 42}]",[],[]
5651,"furthermore, with pairwise cooperation there is the possibility that the same partners would recognize each other and meet repeatedly after they have built up trust (may 1987).;;","[{'id': 8965, 'label': 'effect', 'start_offset': 118, 'end_offset': 133}, {'id': 8966, 'label': 'cause', 'start_offset': 150, 'end_offset': 164}]","[{'id': 4138, 'from_id': 8966, 'to_id': 8965, 'type': 'Rel_CE'}]",[]
7092,"this was intended to provide an opportunity for participants to deceive their partner about the reason for the outcome of the interview (i.e., to hide untrustworthy behavior by claiming the experimenter interview resulted in a correct guess).;;","[{'id': 6802, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 244}]",[],[]
7591,"as with the ultimatum game, culture has been shown to have an effect on behavior in the linear public goods game.;;","[{'id': 7979, 'label': 'cause', 'start_offset': 28, 'end_offset': 35}, {'id': 7980, 'label': 'effect', 'start_offset': 61, 'end_offset': 112}]","[{'id': 3584, 'from_id': 7979, 'to_id': 7980, 'type': 'Rel_CE'}]",[]
6369,the overweighing of the largest outcome makes the gamble more attractive.;;,"[{'id': 4847, 'label': 'cause', 'start_offset': 4, 'end_offset': 39}, {'id': 4848, 'label': 'effect', 'start_offset': 50, 'end_offset': 72}]","[{'id': 2170, 'from_id': 4847, 'to_id': 4848, 'type': 'Rel_CE'}]",[]
8696,"On average, the differential between in-group and out-group beliefs is equal to 0.941 for the former and to 0.175 for the latter.;;","[{'id': 9022, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 131}]",[],[]
5798,describing their positionality does not require that researchers hide their bias but serves as an opportunity to openly talk about it.;;,"[{'id': 3348, 'label': 'cause', 'start_offset': 0, 'end_offset': 30}, {'id': 8152, 'label': 'effect', 'start_offset': 97, 'end_offset': 133}]","[{'id': 3675, 'from_id': 3348, 'to_id': 8152, 'type': 'Rel_CE'}]",[]
6031,"even if field notes were shared, using other researchers' field notes could lead to misunderstanding or misinterpretation of local phenomena.;;","[{'id': 3953, 'label': 'cause', 'start_offset': 33, 'end_offset': 69}, {'id': 3954, 'label': 'effect', 'start_offset': 84, 'end_offset': 140}]","[{'id': 1759, 'from_id': 3953, 'to_id': 3954, 'type': 'Rel_CE'}]",[]
5684,"results of attribution might have been moderated by targets' locus of control, and any non-significant effect may be due to this distinction.;;","[{'id': 3078, 'label': 'cause', 'start_offset': 129, 'end_offset': 140}, {'id': 3079, 'label': 'effect', 'start_offset': 87, 'end_offset': 109}]","[{'id': 1338, 'from_id': 3078, 'to_id': 3079, 'type': 'Rel_CE'}]",[]
